snapshot_id,snapshot_date,warehouse_id,product_sku,quantity_on_hand,reserved_qty,available_qty,unit_cost,last_received_date,snapshot_date_raw,last_received_date_raw
SNP203353,,WH101,SKU100483,15,2,13,8.75,,09/29/2025,2023-09-30
SNP203354,,WH100,SKU100350,13,1,12,52.49,,08-Apr-2024,24 Feb 2025
SNP203355,,WH102,SKU100530,21,0,21,₹299,,2025/12/08,
SNP203356,,WH105,SKU100212,12,3,9,57.07,,2025-09-08,2024-03-31
SNP203357,,WH109,SKU100300,23,3,19,43,,04 Mar 2024,2025-03-06
SNP203358,,WH103,SKU100416,5,1,4,41.41,,2024-03-04,05-Sep-2023
SNP203359,,WH109,SKU100071,21,1,20,133.16,,15-Dec-2025,03-11-2024 00:00:00
SNP203360,,WH103,SKU100328,20,2,18,₹145,,15 Sep 2025,
SNP203361,,WH102,SKU100444,12,3,9,35,2025-11-27,29 Jan 2024,2025/11/27
SNP203362,,WH101,SKU100208,20,2,18,204.13,2025-05-16,22-Dec-2025,2025/05/16
SNP203363,2025-07-04,WH108,SKU100246,23,1,22,₹97,,04/07/2025,2024-02-06
SNP203364,,WH104,SKU100593,17,1,16,₹114,2025-04-27,29-Jan-2024,2025/04/27
SNP203365,2024-04-08,WH100,SKU100160,17,1,16,38,,08/04/2024,16/03/2024
SNP203366,,WH108,SKU100341,17,1,16,₹82,,15 Jul 2024,07/18/2023
SNP203367,,WH106,SKU100518,23,3,20,22,,18-11-2024 00:00:00,30-09-2023 00:00:00
SNP203368,,WH108,SKU100590,16,3,13,3,,25-11-2024 00:00:00,2023-01-19
SNP203369,,WH109,SKU100037,19,3,16,81.16,,2024/02/19,09/11/2023
SNP203370,,WH105,SKU100105,23,0,23,138,,2024/06/17,03/29/2023
SNP203371,,WH102,SKU100209,22,1,21,₹78,2024-05-06,09 Dec 2024,2024/05/06
SNP203372,,WH102,SKU100415,16,0,16,82.30,,05/27/2024,
SNP203373,,WH101,SKU100109,-2,0,-2,133.43,,2024-01-22,17-02-2025 00:00:00
SNP203374,,WH103,SKU100168,12,1,11,114,,05-08-2024 00:00:00,20-11-2024 00:00:00
SNP203375,,WH102,SKU100497,18,1,17,130.48,,2024-04-29 00:00:00,31-08-2023 05:58:52
SNP203376,,WH103,SKU100121,3,0,3,309.36,,2024-09-23,06/21/2025
SNP203377,,WH105,SKU100541,14,1,13,114.37,,2025-06-02,07/11/2025
SNP203378,,WH107,SKU100129,14,2,12,₹162,,29-Jan-2024,2023-08-10
SNP203379,,WH105,SKU100401,19,1,18,123,,14 Apr 2025,02/01/2023
SNP203380,,WH100,SKU100148,21,3,18,46.03,,04-Mar-2024,20 Nov 2025
SNP203381,,WH102,SKU100115,15,4,11,₹7,,04-03-2024 00:00:00,02-11-2023 00:00:00
SNP203382,,WH104,SKU100002,17,1,16,11.8,,08/18/2025,16 Aug 2024
SNP203383,,WH105,SKU100049,13,2,11,164,,2024/03/11,28-08-2024 00:00:00
SNP203384,2024-04-01,WH106,SKU100097,16,1,15,₹137,,01/04/2024,25/01/2025
SNP203385,,WH105,SKU100104,17,3,14,9.18,2024-07-12,22 Jul 2024,2024/07/12
SNP203386,,WH106,SKU100539,13,3,10,273.98,,2024-08-26 00:00:00,03/03/2024
SNP203387,,WH105,SKU100527,19,1,18,72.73,,08-Jan-2024,22-12-2024 00:00:00
SNP203388,2024-06-10,WH106,SKU100178,16,1,15,303.2,,10/06/2024,2023-11-26
SNP203389,,WH103,SKU100103,16,1,15,258,,2025/03/03,05-Mar-2023
SNP203390,2024-07-15,WH100,SKU100232,16,5,11,₹86,,15/07/2024,05/03/2023
SNP203391,,WH108,SKU100443,14,5,9,17.73,,2024/12/02,
SNP203392,,WH108,SKU100063,14,2,17,75,,2024/09/30,22 Mar 2025
SNP203393,,WH101,SKU100076,10,2,8,179.47,,2025-01-06,26/05/2024
SNP203394,,WH101,SKU100581,15,1,14,₹106,,03-Feb-2025,26-Dec-2024
SNP203395,2025-07-04,WH108,SKU100217,19,2,17,154,,04/07/2025,14-11-2024 00:00:00
SNP203396,,WH101,SKU100337,14,1,13,208.23,2023-01-06,2025-02-03,2023/01/06
SNP203397,,WH106,SKU100376,13,2,11,₹129,2024-03-21,2025-03-03,2024/03/21
SNP203398,,WH100,SKU100035,18,2,16,2.03,,2025/03/17,06/26/2025
SNP203399,2024-01-15,WH100,SKU100033,14,4,10,309.67,,15/01/2024,07-Feb-2024
SNP203400,,WH100,SKU100478,15,5,10,₹97,,07/14/2025,12/12/2025
SNP203401,2025-08-11,WH100,SKU100234,21,3,18,106.66,,11/08/2025,25/10/2024
SNP203402,2025-09-29,WH103,SKU100334,14,2,12,124.43,,29/09/2025,05 Oct 2025
SNP203403,2025-03-17,WH107,SKU100319,14,2,12,7.15,,17/03/2025,28-Apr-2024
SNP203404,,WH108,SKU100485,15,1,14,₹50,2024-02-24,24-03-2025 00:00:00,2024/02/24
SNP203405,,WH107,SKU100106,22,2,20,9.23,,19 Feb 2024,02/11/2025
SNP203406,,WH101,SKU100069,13,1,12,253.07,,2024/09/30,
SNP203407,2024-04-29,WH106,SKU100126,22,2,20,148,,29/04/2024,16-08-2023 00:00:00
SNP203408,,WH103,SKU100051,22,1,21,₹195,2024-09-28,2024-06-10,2024/09/28
SNP203409,,WH100,SKU100087,17,1,16,169.40,,03 Feb 2025,18-Dec-2024
SNP203410,2025-12-08,WH106,SKU100375,17,0,17,113.92,,08/12/2025,
SNP203411,,WH100,SKU100047,15,2,13,₹218,,05-08-2024 00:00:00,2023-09-03
SNP203412,,WH109,SKU100088,22,3,19,6.41,,13 May 2024,
SNP203413,,WH100,SKU100529,25,1,24,130,,2025-10-27,10/06/2024
SNP203414,2024-03-18,WH106,SKU100595,24,2,22,133,,18/03/2024,22-Aug-2023
SNP203415,,WH108,SKU100027,19,2,17,61,2024-04-03,2024-11-04,2024/04/03
SNP203416,2024-08-07,WH100,SKU100245,9,1,8,215.18,,07/08/2024,21-02-2025 00:00:00
SNP203417,,WH106,SKU100087,16,1,15,₹93,,07-07-2025 00:00:00,2025-06-25
SNP203418,,WH107,SKU100331,20,4,16,85.14,,2024/01/29,07/25/2025
SNP203419,,WH107,SKU100175,17,2,15,124.4,,2025-12-22,31-03-2023 00:00:00
SNP203420,,WH108,SKU100503,17,2,15,17,2025-03-06,01/22/2024,2025/03/06
SNP203421,2025-07-07,WH108,SKU100256,9,4,5,₹357,,07/07/2025,08-Jun-2023
SNP203422,,WH100,SKU100375,25,5,20,142.32,,09-Dec-2024,09-01-2025 00:00:00
SNP203423,2025-12-29,WH107,SKU100119,10,3,7,89.48,2023-09-20,29/12/2025,2023/09/20
SNP203424,2025-01-06,WH104,SKU100198,16,3,13,55.49,,06/01/2025,20/10/2024
SNP203425,,WH109,SKU100263,13,4,9,242,,19-02-2024 00:00:00,2025-02-08
SNP203426,,WH101,SKU100251,11,2,9,38.3,,24 Jun 2024,04/27/2025
SNP203427,2024-01-08,WH102,SKU100112,21,3,18,132.29,,08/01/2024,
SNP203428,2025-12-08,WH103,SKU100006,19,3,16,153.71,,08/12/2025,07-Apr-2025
SNP203429,,WH109,SKU100219,20,0,20,123.92,,06/24/2024,22-11-2023 00:00:00
SNP203430,,WH109,SKU100227,15,5,17,₹116,,2025-12-22,2023-10-02
SNP203431,,WH103,SKU100344,18,0,18,243.79,,29 Apr 2024,22-11-2024 00:00:00
SNP203432,,WH107,SKU100365,21,1,20,61.86,,2025-09-08,2025-06-29
SNP203433,,WH100,SKU100198,23,0,23,₹191,2025-06-28,2024/08/12,2025/06/28
SNP203434,,WH105,SKU100474,13,2,11,36.44,,15-Dec-2025,22-Aug-2023
SNP203435,,WH104,SKU100363,11,0,11,88.00,,05/26/2025,16/07/2023
SNP203436,,WH101,SKU100185,21,3,18,₹174,,02-09-2024 00:00:00,09/26/2023
SNP203437,,WH102,SKU100247,10,2,8,116,,2024/11/11,19-07-2025 20:52:03
SNP203438,,WH104,SKU100480,13,1,12,102.24,,22-Jul-2024,25/11/2024
SNP203439,,WH106,SKU100349,18,2,16,174.98,,2024-07-29,01/01/2024
SNP203440,,WH101,SKU100413,14,6,8,123.50,,23-06-2025 00:00:00,28/02/2024
SNP203441,,WH103,SKU100015,15,2,13,211.51,,2025/04/21,26-Apr-2024
SNP203442,,WH108,SKU100246,11,1,10,₹84,,11 Mar 2024,27/08/2025
SNP203443,,WH103,SKU100424,15,1,14,150,,15-Sep-2025,18 Jul 2023
SNP203444,,WH104,SKU100359,18,1,17,₹94,,08-09-2025 00:00:00,2023-09-25
SNP203445,,WH102,SKU100303,9,1,8,104.14,,01-Jul-2024,29 Jan 2024
SNP203446,,WH106,SKU100243,21,1,20,95.05,,18-11-2024 00:00:00,2024-07-24
SNP203447,,WH106,SKU100168,18,2,16,61.83,,2024/02/12,22-07-2024 00:00:00
SNP203448,,WH105,SKU100553,22,1,21,104,,2024-10-28 00:00:00,03/15/2024
SNP203449,,WH107,SKU100247,15,1,14,51,,14 Apr 2025,
SNP203450,,WH105,SKU100526,22,2,20,98.54,,2024-01-15,12/27/2025
SNP203451,,WH109,SKU100080,10,1,9,66,,03/18/2024,01/10/2025
SNP203452,,WH102,SKU100056,24,0,24,143.08,,2025-12-29,17/11/2025
SNP203453,,WH101,SKU100571,25,2,23,25,,26-Aug-2024,2023-09-30
SNP203454,,WH106,SKU100199,19,2,17,48.98,,09/22/2025,2023-03-25
SNP203455,2025-11-17,WH101,SKU100517,21,2,19,232,,17/11/2025,07-09-2025 00:00:00
SNP203456,,WH102,SKU100414,20,1,19,176.37,,19-Aug-2024,12/02/2025
SNP203457,,WH101,SKU100422,26,0,26,86.91,,2024-06-03 00:00:00,18-May-2024
SNP203458,,WH109,SKU100518,18,3,15,16.68,,22-Sep-2025,
SNP203459,,WH101,SKU100425,19,2,17,137.44,,04-Mar-2024,2025-12-22
SNP203460,,WH109,SKU100213,10,1,9,₹151,,20 May 2024,
SNP203461,2025-08-12,WH103,SKU100107,15,1,14,187.64,,12/08/2025,20/11/2024
SNP203462,,WH100,SKU100123,15,0,15,115,2024-06-23,2024/08/05,2024/06/23
SNP203463,,WH103,SKU100192,19,1,18,₹175,,10/21/2024,23/10/2024
SNP203464,,WH108,SKU100501,16,1,15,267.17,2023-11-17,2024-11-11 00:00:00,2023/11/17
SNP203465,,WH101,SKU100533,23,1,22,65,,10/13/2025,23/10/2024
SNP203466,,WH102,SKU100459,19,2,17,0.34,,28 Oct 2024,28-05-2025 00:00:00
SNP203467,,WH101,SKU100460,18,1,17,₹12,,07/22/2024,2023-02-03
SNP203468,,WH104,SKU100226,9,3,6,161.79,,2024-04-08,25-Jul-2023
SNP203469,,WH105,SKU100051,15,6,9,131.22,,24-06-2024 00:00:00,27-03-2024 00:00:00
SNP203470,,WH105,SKU100465,14,1,13,58.02,,15-12-2025 00:00:00,
SNP203471,,WH106,SKU100138,18,2,16,175.34,,16-Dec-2024,01-12-2023 00:00:00
SNP203472,,WH105,SKU100187,15,2,13,136.65,,08/25/2025,
SNP203473,,WH106,SKU100428,10,1,9,59.07,2024-09-02,29-04-2024 00:00:00,2024/09/02
SNP203474,,WH102,SKU100489,22,2,20,264,,09/16/2024,05/02/2024
SNP203475,,WH107,SKU100145,16,2,14,108.42,,2024-07-22,2023-12-10
SNP203476,,WH105,SKU100170,8,4,4,₹183,,09/29/2025,06-Mar-2024
SNP203477,2025-02-17,WH105,SKU100049,29,2,22,85.15,,17/02/2025,30-Oct-2024
SNP203478,,WH109,SKU100122,15,4,11,₹147,,01-Dec-2025,26/01/2023
SNP203479,2025-06-30,WH102,SKU100408,15,3,12,57.12,,30/06/2025,10-02-2024 00:00:00
SNP203480,,WH100,SKU100157,15,1,14,197.74,,12/15/2025,08/22/2024
SNP203481,,WH102,SKU100459,17,2,15,₹221,,07-Oct-2024,21/11/2023
SNP203482,,WH106,SKU100039,15,2,13,₹84,,2024-02-12 00:00:00,07-11-2023 23:50:43
SNP203483,,WH108,SKU100590,21,2,19,148,,11 Mar 2024,2024-05-28
SNP203484,,WH101,SKU100565,20,3,17,170.44,,08/19/2024,07/04/2025
SNP203485,,WH109,SKU100093,14,1,13,227.41,2025-12-17,2025-11-17,2025/12/17
SNP203486,2025-07-21,WH106,SKU100245,10,1,9,39.03,,21/07/2025,21/06/2024
SNP203487,2024-09-23,WH106,SKU100197,21,0,21,86.85,,23/09/2024,11/16/2024
SNP203488,,WH105,SKU100599,25,2,23,163.98,,2025-05-05,11-Oct-2023
SNP203489,,WH105,SKU100591,30,1,30,121.10,,21 Jul 2025,2025-06-03
SNP203490,,WH102,SKU100217,21,1,20,15,,14-Jul-2025,05/20/2025
SNP203491,,WH103,SKU100520,19,2,17,21,,05/20/2024,10 Feb 2024
SNP203492,,WH107,SKU100550,24,5,19,₹104,,23 Dec 2024,03 Sep 2024
SNP203493,,WH100,SKU100365,22,0,21,93,,2024-11-18,
SNP203494,,WH108,SKU100278,14,5,9,₹133,,27-Oct-2025,08-Feb-2023
SNP203495,2024-01-01,WH107,SKU100455,20,3,17,₹197,,01/01/2024,14/03/2023
SNP203496,2025-05-12,WH109,SKU100009,10,5,5,249.76,,12/05/2025,01/27/2025
SNP203497,,WH107,SKU100593,14,2,12,128.97,2023-12-12,21-Jul-2025,2023/12/12
SNP203498,,WH108,SKU100368,20,2,18,₹70,,2024-09-30,2023-08-10
SNP203499,,WH107,SKU100520,14,1,13,₹42,,2024/12/02,
SNP203500,,WH102,SKU100070,18,1,17,123.97,2023-10-26,2024-01-29,2023/10/26
SNP203501,,WH106,SKU100076,18,0,18,156.7,,27-01-2025 00:00:00,2024-02-20
SNP203502,,WH107,SKU100001,26,1,25,87,,10 Nov 2025,2024-11-05
SNP203503,,WH102,SKU100052,9,0,9,146.65,,10-Mar-2025,
SNP203504,,WH103,SKU100322,-3,0,-3,₹8,2024-04-09,2024/10/07,2024/04/09
SNP203505,,WH101,SKU100092,16,2,14,184.11,,03 Mar 2025,10/07/2023
SNP203506,,WH109,SKU100499,22,1,21,16.89,,2024/04/15,03/04/2024
SNP203507,,WH109,SKU100421,15,4,11,299.35,,2024-04-15,
SNP203508,,WH100,SKU100580,13,1,12,267.46,,09/22/2025,06/02/2023
SNP203509,,WH108,SKU100178,22,2,20,₹42,,01-Dec-2025,22-Feb-2023
SNP203510,,WH106,SKU100526,18,4,14,₹194,,06-05-2024 00:00:00,29/11/2024
SNP203511,,WH102,SKU100165,23,1,22,240.56,,15-04-2024 00:00:00,26/10/2023
SNP203512,,WH102,SKU100484,23,1,22,126.06,,04 Nov 2024,11-Feb-2023
SNP203513,,WH102,SKU100477,17,2,15,85,,2025-03-24,2023-08-27
SNP203514,,WH105,SKU100491,20,1,19,₹106,,2025/10/27,25/10/2025
SNP203515,,WH108,SKU100407,25,4,21,87,,19-Feb-2024,30 Oct 2023
SNP203516,,WH102,SKU100527,23,2,21,₹4,,04-03-2024 00:00:00,19-03-2023 21:40:33
SNP203517,,WH107,SKU100104,17,3,14,213,,2024/12/16,07 Mar 2025
SNP203518,,WH100,SKU100054,13,0,13,₹104,2023-10-22,2025-11-24,2023/10/22
SNP203519,,WH109,SKU100212,23,0,23,₹166,,2024/01/08,2023-09-24
SNP203520,,WH104,SKU100000,13,3,10,103.82,,26 Feb 2024,09/24/2025
SNP203521,,WH102,SKU100235,16,1,15,51.53,,2025-06-09 00:00:00,02 Jun 2024
SNP203522,,WH100,SKU100451,15,1,14,75,2023-11-07,2025-08-11,2023/11/07
SNP203523,,WH103,SKU100372,23,0,23,115,,2024/01/22,20 Nov 2025
SNP203524,,WH104,SKU100466,20,2,18,130,,22-Apr-2024,2024-06-09
SNP203525,,WH103,SKU100096,15,0,25,14,,2025/09/29,10/23/2025
SNP203526,,WH102,SKU100130,21,3,18,₹95,,2024-01-01,
SNP203527,,WH107,SKU100174,17,2,15,88.10,2024-11-04,2025/07/14,2024/11/04
SNP203528,,WH101,SKU100001,23,6,17,₹37,,2024/02/05,13-11-2024 00:00:00
SNP203529,,WH100,SKU100562,11,2,9,38,,2024/12/23,03/10/2025
SNP203530,,WH106,SKU100362,16,2,14,₹243,,03-Feb-2025,10/11/2024
SNP203531,,WH105,SKU100385,22,3,19,36.39,,2024-09-02 00:00:00,
SNP203532,,WH104,SKU100022,22,2,20,75.91,,2024-07-15 00:00:00,12 Jul 2025
SNP203533,,WH106,SKU100589,16,3,13,101.58,,03-Jun-2024,12-Dec-2024
SNP203534,2025-03-17,WH107,SKU100599,13,3,10,125.67,2025-12-01,17/03/2025,2025/12/01
SNP203535,,WH109,SKU100321,17,6,11,₹6,,2025-06-16,04/03/2025
SNP203536,,WH100,SKU100479,20,2,18,₹169,,2025/07/07,12-10-2023 18:58:45
SNP203537,,WH100,SKU100396,20,0,20,143.99,,2025-08-11,20-Jun-2023
SNP203538,2025-10-20,WH103,SKU100252,19,3,16,90,,20/10/2025,27 Aug 2024
SNP203539,2024-07-29,WH106,SKU100549,17,1,16,29.76,,29/07/2024,05/01/2024
SNP203540,,WH103,SKU100317,22,0,22,₹109,,26-Aug-2024,
SNP203541,,WH106,SKU100323,11,1,10,221,,31 Mar 2025,23/06/2023
SNP203542,2025-01-06,WH100,SKU100234,20,0,20,36.35,,06/01/2025,11/04/2025
SNP203543,,WH108,SKU100100,31,2,29,106.14,,22-09-2025 00:00:00,30/03/2025
SNP203544,,WH100,SKU100122,12,1,11,127.73,,2024-05-06 00:00:00,25/10/2024
SNP203545,,WH103,SKU100102,19,2,17,59,,02-09-2024 00:00:00,19 Oct 2024
SNP203546,,WH103,SKU100526,22,2,20,106.07,,14-Jul-2025,09/11/2023
SNP203547,2024-11-25,WH102,SKU100081,15,0,15,143,,25/11/2024,16-06-2023 00:00:00
SNP203548,,WH101,SKU100312,18,4,14,55,,2025-02-03 00:00:00,2023-08-22
SNP203549,,WH109,SKU100453,10,3,7,44,,29-12-2025 00:00:00,18-08-2024 00:00:00
SNP203550,,WH101,SKU100530,12,6,6,204,,26 Aug 2024,20-Jun-2024
SNP203551,,WH101,SKU100236,11,2,9,₹329,,2024/04/22,2023-07-22
SNP203552,,WH103,SKU100348,21,6,15,46,,2025-12-29 00:00:00,07/12/2023
SNP203553,,WH103,SKU100058,7,2,5,149.12,,09/30/2024,11/09/2024
SNP203554,,WH100,SKU100528,23,0,23,₹5,,2025-04-28,14-10-2025 18:18:14
SNP203555,,WH109,SKU100098,15,4,6,25.11,,2025/04/14,01/18/2023
SNP203556,,WH108,SKU100574,17,2,15,69,2025-06-11,25-08-2025 00:00:00,2025/06/11
SNP203557,2024-10-06,WH104,SKU100511,18,2,16,129.14,,06/10/2024,12/08/2025
SNP203558,,WH102,SKU100155,22,3,19,₹182,,24 Feb 2025,
SNP203559,,WH109,SKU100214,14,0,14,140.13,,21-04-2025 00:00:00,02 Jun 2025
SNP203560,2025-02-17,WH108,SKU100424,18,2,16,108.47,,17/02/2025,15-04-2023 00:00:00
SNP203561,,WH102,SKU100032,14,1,13,88.24,,2024/12/09,18-12-2023 00:00:00
SNP203562,,WH108,SKU100358,19,0,19,121.16,2023-05-04,2024/04/15,2023/05/04
SNP203563,,WH104,SKU100197,12,2,10,98.82,,17 Nov 2025,16 Nov 2024
SNP203564,,WH107,SKU100158,16,0,16,36.68,,29-09-2025 00:00:00,14-08-2023 00:00:00
SNP203565,,WH103,SKU100465,21,4,17,₹146,,2024-02-26,2024-10-22
SNP203566,,WH101,SKU100333,24,2,22,12.41,,2025-09-01,2024-08-23
SNP203567,2025-09-22,WH106,SKU100259,16,0,16,152.52,,22/09/2025,04-11-2025 00:00:00
SNP203568,,WH103,SKU100534,17,3,14,₹227,,18-08-2025 00:00:00,17-03-2025 00:00:00
SNP203569,,WH107,SKU100104,24,4,20,280.09,,2024/09/23,01/17/2024
SNP203570,2025-04-21,WH101,SKU100506,9,3,6,₹107,,21/04/2025,02/05/2024
SNP203571,2025-05-05,WH104,SKU100559,15,1,14,₹127,,05/05/2025,28-Jan-2023
SNP203572,,WH104,SKU100399,13,2,11,237.15,,29-07-2024 00:00:00,06/10/2024
SNP203573,2024-03-06,WH100,SKU100362,18,1,17,86,,06/03/2024,17-08-2025 00:00:00
SNP203574,,WH108,SKU100401,20,2,18,9.02,,2024/12/09,19 Sep 2025
SNP203575,,WH106,SKU100210,15,3,12,57.59,,26-05-2025 00:00:00,11 Nov 2023
SNP203576,,WH100,SKU100422,8,2,6,272,,05-May-2025,01/12/2023
SNP203577,,WH102,SKU100191,16,1,15,23.85,,2024/03/18,07-Mar-2025
SNP203578,2024-08-07,WH103,SKU100511,22,2,20,208.34,,07/08/2024,09/09/2023
SNP203579,,WH104,SKU100353,16,3,13,64.02,,2025-09-22,2025-04-12
SNP203580,,WH103,SKU100045,18,1,17,₹204,,2024/01/01,06-01-2025 00:00:00
SNP203581,,WH108,SKU100524,19,3,16,115.26,2025-04-05,26-May-2025,2025/04/05
SNP203582,,WH108,SKU100467,20,1,19,₹238,,2025/03/03,09/17/2025
SNP203583,2025-02-17,WH107,SKU100038,19,2,17,87.56,,17/02/2025,04/17/2023
SNP203584,,WH106,SKU100053,22,0,22,₹106,,09-Sep-2024,01/24/2024
SNP203585,,WH109,SKU100354,16,1,15,173,,2024/08/05,2024-10-30
SNP203586,,WH106,SKU100060,16,1,15,₹59,,29-Sep-2025,
SNP203587,,WH100,SKU100146,17,0,17,180.16,,31-03-2025 00:00:00,24/10/2025
SNP203588,,WH103,SKU100532,21,3,18,145.41,2024-11-13,04-Aug-2025,2024/11/13
SNP203589,,WH103,SKU100339,18,2,16,197.01,,23-09-2024 00:00:00,03 Sep 2024
SNP203590,2024-12-02,WH106,SKU100534,12,1,11,118,,02/12/2024,28-Sep-2023
SNP203591,,WH108,SKU100131,18,6,12,214.58,,21-10-2024 00:00:00,2024-12-19
SNP203592,,WH106,SKU100292,20,2,18,239.50,,23 Jun 2025,
SNP203593,,WH100,SKU100070,24,0,24,170.74,2024-04-04,2024-02-26,2024/04/04
SNP203594,,WH102,SKU100495,10,3,7,₹22,,2024-04-22,12-06-2024 03:10:28
SNP203595,2025-10-02,WH108,SKU100096,24,1,23,159.84,,02/10/2025,2023-05-16
SNP203596,,WH107,SKU100116,20,0,20,123.22,,07-07-2025 00:00:00,2023-07-13
SNP203597,2024-09-02,WH109,SKU100165,20,2,18,₹96,,02/09/2024,30-Sep-2023
SNP203598,,WH105,SKU100074,21,2,19,99.46,,2025-06-30,03/23/2023
SNP203599,,WH103,SKU100585,25,0,25,109,,2024-09-16,29-Apr-2023
SNP203600,,WH105,SKU100105,19,2,17,233.63,,2025-10-20 00:00:00,09-02-2025 00:00:00
SNP203601,,WH100,SKU100444,20,3,17,101,,27-05-2024 00:00:00,06-Sep-2023
SNP203602,,WH108,SKU100473,14,6,8,83,2025-05-30,24-02-2025 00:00:00,2025/05/30
SNP203603,,WH100,SKU100097,15,3,12,42.56,,2024/09/30,
SNP203604,2025-04-21,WH106,SKU100240,17,0,17,₹106,,21/04/2025,19-10-2024 00:00:00
SNP203605,,WH100,SKU100364,18,2,16,₹258,,25-Aug-2025,03/31/2023
SNP203606,,WH103,SKU100050,17,1,16,₹133,,2024-07-15 00:00:00,
SNP203607,,WH102,SKU100133,19,3,16,136.75,,2025/09/01,20-Feb-2025
SNP203608,,WH109,SKU100246,20,2,18,₹184,,17 Feb 2025,23-07-2025 05:22:15
SNP203609,,WH100,SKU100418,16,1,15,₹35,,2025-03-03,08/17/2023
SNP203610,,WH104,SKU100227,21,2,19,49,,26-May-2025,
SNP203611,,WH101,SKU100586,19,2,17,147,2024-06-19,23-Jun-2025,2024/06/19
SNP203612,2025-05-05,WH103,SKU100256,12,3,9,₹213,,05/05/2025,07 Jun 2023
SNP203613,,WH104,SKU100526,18,1,17,207,,2024-11-04 00:00:00,14/07/2023
SNP203614,,WH103,SKU100486,14,2,12,251.56,,08-09-2025 00:00:00,05 Aug 2024
SNP203615,2024-03-04,WH104,SKU100259,16,3,13,153.25,,04/03/2024,23-Jun-2025
SNP203616,,WH103,SKU100149,18,3,15,₹71,,2024-07-22 00:00:00,12/30/2024
SNP203617,,WH107,SKU100136,22,2,20,165.50,,2024/09/02,08 Apr 2024
SNP203618,,WH109,SKU100261,16,3,13,232.29,,2025-01-06 00:00:00,12/20/2025
SNP203619,,WH102,SKU100026,20,5,15,56.7,,2025/10/20,16-10-2023 00:00:00
SNP203620,,WH101,SKU100589,16,3,13,163,,26 May 2025,20/10/2023
SNP203621,,WH107,SKU100256,10,2,8,₹44,,24-Feb-2025,18 May 2025
SNP203622,2024-01-29,WH102,SKU100354,11,2,9,209.4,,29/01/2024,2025-10-19
SNP203623,,WH108,SKU100361,8,2,6,14.32,2023-01-22,10-Jun-2024,2023/01/22
SNP203624,,WH109,SKU100392,15,1,14,263.41,,2024-02-05 00:00:00,08-Sep-2024
SNP203625,2024-05-02,WH107,SKU100307,21,0,21,113.48,,02/05/2024,16/03/2024
SNP203626,,WH108,SKU100322,20,3,17,160.32,2024-12-25,2024-12-30 00:00:00,2024/12/25
SNP203627,,WH108,SKU100597,19,3,16,233.08,,21 Jul 2025,23/08/2025
SNP203628,2024-01-07,WH107,SKU100051,13,1,12,294,2024-12-13,07/01/2024,2024/12/13
SNP203629,,WH101,SKU100152,12,2,10,₹101,,10-02-2025 00:00:00,31 Oct 2024
SNP203630,,WH103,SKU100501,16,3,13,75.85,,21 Oct 2024,02/08/2025
SNP203631,,WH100,SKU100340,15,2,13,171.96,,03/25/2024,19 Feb 2024
SNP203632,,WH102,SKU100426,19,3,16,127.46,,04-03-2024 00:00:00,22 Apr 2025
SNP203633,,WH103,SKU100343,16,1,15,83.31,,25 Mar 2024,07/08/2025
SNP203634,,WH101,SKU100050,14,1,13,126.96,,16-Jun-2025,03/07/2025
SNP203635,,WH102,SKU100413,16,0,16,₹192,2024-08-10,05-08-2024 00:00:00,2024/08/10
SNP203636,,WH109,SKU100533,16,1,15,₹28,,2024/12/02,18-Sep-2024
SNP203637,,WH104,SKU100053,24,4,20,112,,18-Nov-2024,25 Nov 2025
SNP203638,,WH104,SKU100476,15,4,11,227.51,,24-Feb-2025,2024-06-06
SNP203639,,WH102,SKU100239,20,4,16,163.41,2024-06-16,08-Apr-2024,2024/06/16
SNP203640,,WH108,SKU100386,15,0,15,153.80,,2024-08-26,26-03-2025 00:00:00
SNP203641,,WH101,SKU100178,12,2,10,138,,15-Jan-2024,09-Jul-2024
SNP203642,,WH104,SKU100123,-1,0,-1,₹214,,2025-03-03 00:00:00,
SNP203643,,WH101,SKU100008,23,3,20,₹194,,03/17/2025,06 Sep 2023
SNP203644,,WH105,SKU100310,23,0,23,₹92,,09-Dec-2024,10-Jul-2024
SNP203645,,WH100,SKU100144,15,5,10,₹225,,2024/01/22,18-07-2024 00:00:00
SNP203646,2024-12-23,WH102,SKU100266,23,2,21,₹147,,23/12/2024,06/01/2024
SNP203647,,WH104,SKU100268,19,2,17,161.79,,2025-06-23,08/16/2025
SNP203648,,WH100,SKU100111,13,1,12,131.61,,12/15/2025,06-11-2025 00:00:00
SNP203649,2025-08-11,WH102,SKU100307,16,2,14,98,,11/08/2025,
SNP203650,2024-08-04,WH104,SKU100337,22,4,18,236.06,,04/08/2024,12 Jun 2023
SNP203651,,WH109,SKU100286,13,1,12,171.32,,20 May 2024,27-04-2023 05:08:02
SNP203652,,WH106,SKU100041,19,1,18,26.47,,2025/04/21,
SNP203653,,WH108,SKU100594,17,2,15,8.73,,07/15/2024,12-08-2025 00:00:00
SNP203654,,WH103,SKU100156,17,3,14,₹33,,04/28/2025,07 Dec 2024
SNP203655,,WH105,SKU100404,21,1,20,48.31,,2025-07-07 00:00:00,01 Sep 2025
SNP203656,,WH104,SKU100118,12,2,10,₹255,,18-11-2024 00:00:00,12-Sep-2025
