transaction_id,transaction_date,customer_id,store_id,product_sku,quantity,unit_price,total_amount,discount_amount,payment_type,fulfilled_by_warehouse_id,return_flag,promo_code
T1055864,2025-05-28,118492.0,DM0168,SKU100372,2,554.59,1109.18,254.89,credit,,N,
T1055865,2025/08/22,103263.0,DM0079,SKU100144,1,109.05,109.05,25.07,UPI,WH108,N,NEW10
T1055866,10/25/2025,101749.0,DM0131,SKU100272,3,135.74,407.22,94.36,cash,WH108,N,FIRST50
T1055867,2025-04-25,113107.0,DM0111,SKU100139,1,595.99,595.99,15.46,UPI,WH104,N,NEW10
T1055868,21 Sep 2025,106943.0,DM0016,SKU100214,2,248.85,497.7,113.0,credit,WH103,N,FEST20
T1055869,09/01/2025,101657.0,DM0182,SKU100543,1,876.71,876.71,26.49,UPI,WH107,N,NEW10
T1055870,10/03/2024,116744.0,DM0103,SKU100517,6,662.36,3974.16,615.48,cash,WH105,N,FIRST50
T1055871,2025-02-28,117761.0,DM0038,SKU100114,1,₹754,754.42,16.91,cash,WH105,N,NEW10
T1055872,2025-01-31,114024.0,DM0030,SKU100352,1,387.23,387.23,95.58,UPI,WH100,N,OLD_PROMO
T1055873,07-02-2024 00:00:00,111528.0,DM0180,SKU100484,1,721.35,721.35,66.6,credit,WH102,N,FEST20
T1055874,2024-07-08,110448.0,DM0166,SKU100589,4,404.38,990.27,269.27,card,WH106,N,FEST20
T1055875,2024/01/25,102858.0,DM0165,SKU100521,6,314.12,1884.72,20.56,cash,WH106,N,NEW10
T1055876,01 Aug 2024,113796.0,DM0186,SKU100042,2,₹572,1144.72,326.21,credit,WH106,Y,SUMMER5
T1055877,2024/05/18,115071.0,DM0189,SKU100080,1,228.40,228.4,37.63,UPI,WH106,N,SUMMER5
T1055878,06/12/2025,119860.0,DM0062,SKU100108,3,442.31,1326.93,371.92,credit,WH107,N,OLD_PROMO
T1055879,2025/05/06,107637.0,DM0123,SKU100455,1,507.5,507.5,141.35,credit,WH106,N,OLD_PROMO
T1055880,2024-11-13,102427.0,DM0181,SKU100500,1,109.45,109.45,17.98,UPI,WH103,N,OLD_PROMO
T1055881,2024/09/14,102685.0,DM0149,SKU100431,1,345.38,345.38,1.25,card,WH106,N,FIRST50
T1055882,05-Mar-2025,103998.0,DM0173,SKU100175,1,597.45,597.45,71.28,UPI,WH108,N,OLD_PROMO
T1055883,2025-03-28,119045.0,DM0173,SKU100372,2,362.99,725.98,212.54,cash,WH106,N,
T1055884,2024-01-10,119867.0,DM0102,SKU100108,2,₹592,1185.62,42.04,credit,WH104,N,SUMMER5
T1055885,12/05/2024,117396.0,DM0049,SKU100184,1,658.20,658.2,169.29,cash,WH103,N,
T1055886,2025/03/07,110948.0,DM0145,SKU100208,1,781.05,781.05,91.06,card,WH104,N,
T1055887,16-Jul-2025,107743.0,DM0016,SKU100194,1,₹229,229.06,51.77,card,WH100,N,
T1055888,09-06-2025 00:00:00,110791.0,DM0050,SKU100357,2,301.88,603.76,166.65,UPI,WH104,N,FEST20
T1055889,16 Dec 2024,107500.0,DM0143,SKU100537,1,412.38,412.38,66.76,cash,WH109,N,SUMMER5
T1055890,2024-12-22,108584.0,DM0011,SKU100445,1,954.01,954.01,113.06,UPI,WH106,N,FIRST50
T1055891,2024-05-09,118312.0,DM0113,SKU100482,1,217,217.82,60.83,cash,WH103,N,NEW10
T1055892,28-Apr-2024,101970.0,DM0150,SKU100019,4,₹450,1802.72,10.95,card,WH107,N,OLD_PROMO
T1055893,2024-02-11 21:58:09,115297.0,DM0043,SKU100302,1,135.41,135.41,37.4,UPI,WH101,Y,NEW10
T1055894,2025-07-03,101718.0,DM0081,SKU100138,2,158.74,317.48,71.49,credit,WH109,N,FIRST50
T1055895,02/20/2025,111700.0,DM0112,SKU100061,3,71.15,213.45,7.76,cash,WH100,N,FIRST50
T1055896,13-07-2025 00:00:00,104061.0,DM0024,SKU100034,2,668.02,1336.04,256.98,cash,WH104,N,FIRST50
T1055897,2025-03-01 00:00:00,104241.0,DM0077,SKU100383,1,256.26,256.26,29.64,cash,WH101,N,FIRST50
T1055898,2025-04-03,110709.0,DM0128,SKU100380,1,138.42,138.42,10.74,cash,WH107,N,SUMMER5
T1055899,27-02-2024 00:00:00,108303.0,DM0072,SKU100557,2,864.81,1729.62,291.94,card,WH106,N,FIRST50
T1055900,2024-05-12,101244.0,DM0057,SKU100223,2,196.69,393.38,94.97,cash,WH105,N,OLD_PROMO
T1055901,2025/04/07,104813.0,DM0073,SKU100357,5,411.59,2057.95,412.32,UPI,WH109,N,NEW10
T1055902,06-03-2024 00:00:00,107577.0,DM0118,SKU100282,1,166.64,166.64,46.99,cash,WH105,N,OLD_PROMO
T1055903,05/14/2024,108440.0,DM0035,SKU100521,2,422.60,845.2,134.36,credit,,N,NEW10
T1055904,09/04/2024,102911.0,DM0113,SKU100299,5,31.53,157.65,38.2,cash,WH100,N,FEST20
T1055905,2025-11-08,106517.0,DM0118,SKU100031,4,110,443.4,51.86,credit,WH101,N,
T1055906,2025/11/28,100853.0,DM0178,SKU100535,1,₹126,126.23,21.33,credit,WH106,N,OLD_PROMO
T1055907,30 Nov 2024,116004.0,DM0051,SKU100263,2,₹260,521.68,86.03,cash,WH104,N,FIRST50
T1055908,25-Oct-2025,116254.0,DM0039,SKU100254,1,145.93,145.93,13.11,UPI,WH106,N,SUMMER5
T1055909,2025/10/06,112679.0,DM0189,SKU100198,2,432.3,864.6,238.61,cash,WH109,N,SUMMER5
T1055910,10-08-2025 00:00:00,103708.0,DM0164,SKU100342,2,₹43,86.22,24.34,card,,N,FEST20
T1055911,06/07/2024,117082.0,DM0188,SKU100494,1,912.30,912.3,21.03,cash,WH107,N,FIRST50
T1055912,16 Nov 2024,117850.0,DM0009,SKU100087,1,398.15,398.15,113.41,card,WH107,N,SUMMER5
T1055913,18 Nov 2025,105402.0,DM0062,SKU100255,2,605,1211.96,337.27,cash,WH101,N,FIRST50
T1055914,03 May 2024,107180.0,DM0098,SKU100488,1,433.65,433.65,60.97,credit,WH103,N,FEST20
T1055915,2025-12-25 21:25:20,100601.0,DM0088,SKU100425,8,340.88,2727.04,645.24,credit,WH101,N,NEW10
T1055916,2024-02-22,108265.0,DM0193,SKU100220,2,"1,317",2635.72,226.87,cash,WH105,N,OLD_PROMO
T1055917,13-Sep-2025,100185.0,DM0025,SKU100220,3,1348.13,4044.39,23.37,cash,WH105,N,
T1055918,12/04/2024,115985.0,DM0098,SKU100381,1,341.47,341.47,46.76,credit,WH100,N,OLD_PROMO
T1055919,13/11/2025,100204.0,DM0075,SKU100019,1,359.21,498.7,149.12,cash,WH100,N,
T1055920,2024-04-05 00:00:00,108901.0,DM0046,SKU100131,1,685.25,685.25,172.58,cash,WH107,N,
T1055921,19/10/2025,105477.0,DM0184,SKU100538,1,1152.5,1152.5,192.43,card,WH105,N,FIRST50
T1055922,14/06/2025,113363.0,DM0063,SKU100392,2,431.08,862.16,120.9,card,WH104,N,
T1055923,10/26/2024,107016.0,DM0043,SKU100216,4,401.82,1607.28,304.71,UPI,WH100,N,OLD_PROMO
T1055924,2024-10-26,105137.0,DM0050,SKU100371,21,₹566,11901.33,3333.83,credit,WH101,N,SUMMER5
T1055925,11/05/2024,106342.0,DM0006,SKU100380,4,117.69,470.76,87.2,card,WH102,N,FEST20
T1055926,2025-02-12 00:00:00,107616.0,DM0127,SKU100400,1,138.92,138.92,8.28,credit,WH105,N,
T1055927,22 Sep 2024,115424.0,DM0149,SKU100141,2,92.07,184.14,34.34,card,WH100,N,
T1055928,16-Apr-2024,114958.0,DM0166,SKU100550,1,162.29,162.29,17.24,card,WH102,N,FIRST50
T1055929,05/08/2025,115493.0,DM0159,SKU100585,1,131.04,131.04,7.13,card,WH100,N,FEST20
T1055930,02 Apr 2024,107466.0,DM0092,SKU100026,3,231.14,693.42,201.99,credit,WH104,N,FIRST50
T1055931,03-10-2024 00:00:00,108312.0,DM0043,SKU100262,1,470.42,470.42,114.03,cash,WH106,N,SUMMER5
T1055932,07/17/2024,110272.0,DM0094,SKU100011,5,477.07,2385.35,109.87,UPI,WH105,N,NEW10
T1055933,31-08-2025 00:00:00,,DM0131,SKU100124,1,964,964.65,54.66,credit,WH102,N,
T1055934,30 Oct 2024,119846.0,DM0026,SKU100473,2,867.53,1735.06,82.43,card,WH102,N,OLD_PROMO
T1055935,18-02-2024 00:00:00,114065.0,DM0120,SKU100167,2,₹78,156.8,41.79,UPI,WH101,N,
T1055936,13 Apr 2025,100595.0,DM0198,SKU100330,2,877,1755.88,242.06,credit,WH101,N,
T1055937,02/01/2025,101275.0,DM0096,SKU100321,2,₹259,518.94,99.82,card,WH103,Y,NEW10
T1055938,2025-03-20,107546.0,DM0042,SKU100504,1,157.06,157.06,3.11,credit,WH107,N,NEW10
T1055939,01/01/2025,111892.0,DM0044,SKU100213,1,171.91,171.91,18.98,card,WH100,N,
T1055940,19-04-2024 17:41:28,113946.0,DM0035,SKU100580,2,56.54,113.08,10.03,UPI,WH100,N,FIRST50
T1055941,2025-07-03,119764.0,DM0122,SKU100367,1,₹987,987.18,213.81,UPI,WH107,N,NEW10
T1055942,14-02-2025 00:00:00,109197.0,DM0187,SKU100165,1,614.72,614.72,53.64,UPI,WH105,N,FEST20
T1055943,09/28/2025,,DM0016,SKU100179,4,65.41,279.57,0.84,card,WH104,N,FIRST50
T1055944,12/10/2025,101359.0,DM0165,SKU100159,3,317.55,952.65,192.72,UPI,WH102,N,FIRST50
T1055945,05-04-2024 10:36:09,112510.0,DM0042,SKU100480,3,209.32,627.96,130.75,credit,WH105,N,SUMMER5
T1055946,2025-04-09,102120.0,DM0021,SKU100067,1,₹194,194.88,16.43,UPI,,N,
T1055947,08/20/2024,104124.0,DM0200,SKU100434,1,93.05,93.05,26.68,UPI,WH109,N,OLD_PROMO
T1055948,05/16/2025,116950.0,DM0099,SKU100162,1,1083.58,631.12,95.21,credit,WH109,N,
T1055949,20-Sep-2025,116864.0,DM0014,SKU100067,4,180.08,720.32,49.08,cash,WH100,N,SUMMER5
T1055950,2025-09-09 00:00:00,100872.0,DM0043,SKU100460,1,350.17,350.17,38.07,credit,WH100,N,OLD_PROMO
T1055951,20/03/2024,113946.0,DM0133,SKU100374,1,111,111.98,0.47,credit,WH107,N,
T1055952,17-Apr-2024,112651.0,DM0038,SKU100326,2,354.63,709.26,86.47,card,WH103,N,
T1055953,2024/02/13,108615.0,DM0033,SKU100204,1,492,492.0,14.92,credit,WH101,N,OLD_PROMO
T1055954,2024-09-04,118411.0,DM0073,SKU100484,1,785.06,785.06,9.84,card,WH106,N,
T1055955,22-Oct-2025,114336.0,DM0123,SKU100269,2,₹332,664.54,119.19,cash,WH101,N,
T1055956,06/05/2025,111589.0,DM0074,SKU100312,1,523.81,523.81,8.19,cash,WH106,N,FIRST50
T1055957,2024-03-05 00:00:00,108021.0,DM0056,SKU100156,2,571.99,1143.98,34.23,UPI,WH107,N,FIRST50
T1055958,2025-12-21 00:00:00,112681.0,DM0116,SKU100448,1,555,555.7,12.32,credit,WH107,N,OLD_PROMO
T1055959,30 Jan 2025,103216.0,DM0173,SKU100457,6,391.09,2346.54,511.48,credit,WH104,N,FIRST50
T1055960,22/07/2024,108219.0,DM0066,SKU100554,1,461.57,461.57,55.32,cash,WH109,N,OLD_PROMO
T1055961,01/11/2025,105442.0,DM0021,SKU100546,1,751.61,751.61,38.25,credit,WH108,N,FEST20
T1055962,2025-03-13,107559.0,DM0029,SKU100592,9,140.02,1260.18,8.14,UPI,WH100,N,NEW10
T1055963,2024-06-15,104515.0,DM0103,UNKNOWN,2,152.08,304.16,81.89,UPI,WH104,N,FEST20
T1055964,26/04/2024,118970.0,DM0123,SKU100336,1,777,777.14,102.79,cash,WH104,N,
T1055965,25-Oct-2025,119316.0,DM0191,SKU100418,1,473,473.3,87.14,UPI,WH106,N,
T1055966,08/18/2024,115431.0,DM0077,SKU100407,2,560.44,1120.88,117.7,cash,WH100,N,FIRST50
T1055967,2025-01-23 00:00:00,107824.0,DM0028,SKU100067,2,265.66,531.32,140.72,cash,WH100,N,FEST20
T1055968,2024/08/19,104764.0,DM0092,SKU100030,1,469.22,469.22,16.53,cash,WH103,N,NEW10
T1055969,2024-11-24 00:00:00,101090.0,DM0093,SKU100530,0,514.76,0.0,0.0,cash,WH107,N,
T1055970,05-06-2024 00:00:00,101219.0,DM0105,SKU100207,3,176.76,530.28,20.94,card,WH104,N,FEST20
T1055971,24-11-2025 00:00:00,103844.0,DM0072,SKU100573,1,458.21,394.15,9.95,UPI,WH108,N,SUMMER5
T1055972,2025-10-04,102376.0,DM0171,SKU100486,2,298.98,597.96,126.61,UPI,WH106,N,OLD_PROMO
T1055973,06/27/2024,109190.0,DM0090,SKU100358,5,379.18,1895.9,87.74,UPI,WH106,N,NEW10
T1055974,2025/12/10,103758.0,DM0063,SKU100341,2,1705.73,3411.46,387.51,card,,N,
T1055975,18-Nov-2024,105426.0,DM0083,SKU100127,1,616.55,616.55,96.66,card,WH106,Y,
T1055976,2025-10-06,108108.0,DM0073,SKU100131,1,511.42,511.42,23.14,credit,WH105,N,NEW10
T1055977,07/29/2024,110399.0,DM0052,SKU100090,1,604.1,604.1,71.99,UPI,WH104,N,FEST20
T1055978,17-Mar-2025,114391.0,DM0129,SKU100170,1,181,181.99,48.7,cash,WH106,N,
T1055979,14-Oct-2024,101920.0,DM0064,SKU100004,3,792,2376.99,615.69,card,WH108,N,OLD_PROMO
T1055980,2025-06-06 00:00:00,111575.0,DM0017,SKU100046,2,₹283,567.58,114.56,cash,WH109,N,
T1055981,06/12/2025,116195.0,DM0193,SKU100188,3,407,1221.87,308.59,UPI,WH103,N,NEW10
T1055982,09-Apr-2025,101195.0,DM0051,SKU100488,3,414.93,1244.79,112.67,card,WH105,N,
T1055983,2024-01-16,103081.0,DM0009,SKU100379,2,1000.32,2000.64,448.59,credit,WH105,N,SUMMER5
T1055984,13-Jul-2024,107500.0,DM0093,SKU100212,2,499.99,999.98,235.04,credit,WH103,N,NEW10
T1055985,24-12-2025 00:00:00,102757.0,DM0096,SKU100045,1,"1,194",1194.9,271.09,credit,WH103,N,NEW10
T1055986,11-Dec-2024,105423.0,DM0200,SKU100029,1,865.47,865.47,145.77,UPI,WH103,N,OLD_PROMO
T1055987,21 Oct 2025,100690.0,DM0120,SKU100001,3,181.73,545.19,136.06,cash,WH105,N,OLD_PROMO
T1055988,01/06/2025,101132.0,DM0002,SKU100509,2,388.46,776.92,61.05,cash,,N,OLD_PROMO
T1055989,19-Oct-2024,106099.0,DM0050,SKU100240,2,36,73.32,18.3,cash,WH104,N,OLD_PROMO
T1055990,2024/08/12,106739.0,DM0146,SKU100427,1,441,441.56,37.61,card,WH106,N,SUMMER5
T1055991,12-Feb-2024,108166.0,DM0095,SKU100070,3,120.48,361.44,67.58,cash,WH101,N,OLD_PROMO
T1055992,10/19/2025,100502.0,DM0032,SKU100348,2,160,320.2,40.04,card,WH106,N,FEST20
T1055993,08 Aug 2024,117881.0,DM0159,SKU100348,4,151.08,604.32,96.83,card,WH106,N,
T1055994,2024/01/14,108213.0,DM0079,SKU100130,2,1011.48,2022.96,586.94,credit,WH104,N,
T1055995,24-Apr-2025,119325.0,DM0153,SKU100159,2,303.58,607.16,129.02,card,WH103,N,NEW10
T1055996,12 Feb 2024,102638.0,DM0086,SKU100186,4,924.90,3699.6,987.28,cash,WH102,N,NEW10
T1055997,07/29/2024,116962.0,DM0019,SKU100243,3,748.52,2245.56,136.37,cash,WH106,N,NEW10
T1055998,28/07/2025,112840.0,DM0116,SKU100444,2,327.91,494.16,132.1,card,WH105,N,
T1055999,31-Dec-2025,111431.0,DM0109,SKU100041,2,949.4,1898.8,385.03,card,WH107,N,OLD_PROMO
T1056000,16 Aug 2024,103893.0,DM0042,SKU100104,3,309.62,928.86,141.47,credit,WH102,N,
T1056001,2024-12-18 00:00:00,114474.0,DM0171,SKU100380,2,151.0,302.0,70.82,cash,WH101,N,SUMMER5
T1056002,2025-04-14,117520.0,DM0034,SKU100533,1,470.91,470.91,47.26,UPI,WH109,N,
T1056003,04/17/2025,100048.0,DM0148,SKU100463,4,31,125.04,17.71,UPI,WH106,N,NEW10
T1056004,2025-12-04,104169.0,DM0043,SKU100547,1,279.32,279.32,45.24,card,WH100,N,FEST20
T1056005,04/18/2024,107423.0,DM0177,SKU100397,2,285,571.66,96.81,cash,WH105,N,OLD_PROMO
T1056006,05/28/2025,108934.0,DM0175,SKU100068,3,228.05,684.15,99.08,credit,WH100,N,FEST20
T1056007,2024-07-30 00:00:00,100809.0,DM0069,SKU100099,2,712.44,1424.88,334.97,credit,WH105,N,OLD_PROMO
T1056008,08-Mar-2024,118961.0,DM0199,SKU100325,1,261.38,261.38,57.69,UPI,WH105,N,FIRST50
T1056009,2025-07-05,113158.0,DM0089,SKU100026,2,₹231,463.64,91.35,cash,WH104,N,NEW10
T1056010,22 Jan 2024,113323.0,DM0145,SKU100261,4,236.89,947.56,45.66,cash,WH101,N,FIRST50
T1056011,07 Mar 2025,108836.0,DM0064,SKU100309,1,580.73,580.73,88.13,card,WH104,N,OLD_PROMO
T1056012,30-05-2025 00:00:00,104526.0,DM0035,SKU100239,1,378,378.68,3.34,UPI,WH101,N,FEST20
T1056013,2024-02-15 00:00:00,114814.0,DM0105,SKU100220,1,"₹1,799",1552.02,50.87,credit,WH104,N,FEST20
T1056014,10/24/2024,117225.0,DM0196,SKU100060,2,488,976.34,283.39,card,WH108,N,FEST20
T1056015,06-Dec-2025,111747.0,DM0141,SKU100596,1,1222.33,1222.33,161.6,card,WH107,N,NEW10
T1056016,2024-07-02,100750.0,DM0001,SKU100271,1,411.91,512.41,80.55,cash,WH100,N,OLD_PROMO
T1056017,2025/02/08,100815.0,DM0036,SKU100320,2,693.2,1386.4,191.31,credit,WH106,Y,FEST20
T1056018,19/01/2024,109339.0,DM0085,SKU100087,1,₹544,544.97,61.87,cash,WH107,N,NEW10
T1056019,2024/05/01,114896.0,DM0094,SKU100561,1,1140.49,1140.49,8.3,UPI,WH108,N,
T1056020,16-06-2025 00:00:00,113872.0,DM0065,SKU100206,0,160.79,0.0,0.0,UPI,WH100,N,SUMMER5
T1056021,28/05/2024,109356.0,DM0014,SKU100056,6,112.17,673.02,50.16,credit,WH107,N,FIRST50
T1056022,2025-06-30,106891.0,DM0088,SKU100234,12,₹806,9678.12,1083.11,credit,WH105,N,OLD_PROMO
T1056023,07/10/2025,112396.0,DM0185,SKU100333,3,232,696.81,58.49,credit,WH100,N,
T1056024,2024-07-10,112287.0,DM0096,SKU100119,3,₹472,1418.58,372.25,card,WH101,N,NEW10
T1056025,2024-02-26,117866.0,DM0158,SKU100531,3,559,1679.67,375.54,card,WH106,N,SUMMER5
T1056026,22 Aug 2024,114632.0,DM0010,SKU100036,1,177.87,177.87,32.14,credit,WH109,N,FEST20
T1056027,2025/11/03,108968.0,DM0047,SKU100381,1,457,457.85,35.98,card,WH108,N,SUMMER5
T1056028,04/02/2025,117590.0,DM0080,SKU100477,2,837.02,1674.04,348.48,UPI,WH103,N,
T1056029,06-Sep-2025,108289.0,DM0199,SKU100465,1,148,148.76,24.74,card,WH100,N,
T1056030,2025/02/12,118624.0,DM0041,SKU100407,2,₹416,833.24,169.49,credit,WH101,N,
T1056031,2024-03-13,117915.0,DM0005,SKU100439,2,260.71,521.42,92.67,cash,WH105,N,SUMMER5
T1056032,06 Mar 2024,102311.0,DM0144,SKU100577,4,80,363.53,56.83,credit,WH101,N,SUMMER5
T1056033,15 Dec 2024,109649.0,DM0066,SKU100567,4,775.88,3103.52,373.06,card,,N,FEST20
T1056034,2024-12-16,111217.0,DM0070,SKU100399,1,465.4,465.4,86.02,cash,WH103,N,NEW10
T1056035,29 Oct 2024,101613.0,DM0030,SKU100048,1,159.44,159.44,0.22,card,WH100,N,
T1056036,2025/02/06,106130.0,DM0111,SKU100577,1,₹112,112.79,28.92,UPI,WH107,N,SUMMER5
T1056037,04-Apr-2025,111764.0,DM0148,SKU100281,2,404.07,808.14,155.41,UPI,WH104,N,
T1056038,2025-03-22,112302.0,DM0071,SKU100179,5,69,349.65,44.5,cash,WH103,Y,OLD_PROMO
T1056039,23/11/2024,100996.0,DM0177,SKU100263,1,268.26,268.26,24.0,UPI,WH104,N,
T1056040,26-Mar-2025,105500.0,DM0139,SKU100015,2,248.37,496.74,77.7,cash,WH104,N,
T1056041,07/08/2025,105227.0,DM0053,SKU100430,2,891.12,1782.24,386.92,card,,N,OLD_PROMO
T1056042,2025-06-15 00:00:00,110347.0,DM0102,SKU100091,1,545.22,545.22,91.08,UPI,WH103,N,
T1056043,2024-10-25,116492.0,DM0015,SKU100009,4,623,2494.2,578.08,credit,WH104,N,FIRST50
T1056044,27-Oct-2024,113691.0,DM0064,SKU100356,32,328.89,10524.48,868.22,cash,WH102,N,
T1056045,2024-01-18 00:00:00,112575.0,DM0096,SKU100294,3,₹858,2574.51,389.34,UPI,WH100,N,FIRST50
T1056046,10/06/2024,110687.0,DM0178,SKU100299,1,28.5,28.5,1.0,UPI,WH107,N,
T1056047,2025-09-07 00:00:00,118038.0,DM0032,SKU100028,3,48.58,145.74,25.4,credit,WH101,N,FEST20
T1056048,23/05/2024,112845.0,DM0015,SKU100423,1,143.58,143.58,5.52,cash,WH107,N,OLD_PROMO
T1056049,27-05-2025 00:00:00,105769.0,DM0012,SKU100289,1,706.29,706.29,148.67,credit,WH104,N,
T1056050,2024/09/07,108018.0,DM0054,SKU100057,2,111.97,223.94,16.47,UPI,WH106,N,FEST20
T1056051,2025/10/09,115373.0,DM0097,SKU100470,1,456.01,456.01,112.93,card,WH106,N,FEST20
T1056052,08 Feb 2025,113839.0,DM0171,SKU100476,1,61.24,31.31,6.8,card,WH102,N,
T1056053,12/17/2025,103898.0,DM0054,SKU100038,2,32.96,65.92,3.07,UPI,WH106,Y,
T1056054,15-Aug-2025,101261.0,DM0024,SKU100089,3,828.44,2485.32,534.48,UPI,WH102,N,NEW10
T1056055,06/27/2024,119403.0,DM0008,SKU100103,1,128.56,128.56,23.33,cash,WH108,N,NEW10
T1056056,2024-03-11 00:00:00,119154.0,DM0050,SKU100131,1,510.65,510.65,59.35,credit,WH105,N,SUMMER5
T1056057,11/06/2024,119334.0,DM0148,SKU100245,3,"₹1,139",3417.84,549.12,UPI,WH102,N,
T1056058,12 Mar 2024,111982.0,DM0137,SKU100300,1,238.38,238.38,67.83,UPI,WH108,N,SUMMER5
T1056059,2024-02-03,103694.0,DM0073,SKU100284,1,108.91,108.91,17.82,UPI,WH107,N,SUMMER5
T1056060,20-Jan-2025,117749.0,DM0059,SKU100010,5,335.74,1678.7,171.68,cash,WH108,N,FIRST50
T1056061,23 Oct 2024,102792.0,DM0177,SKU100531,1,391.92,391.92,91.75,UPI,WH103,Y,OLD_PROMO
T1056062,29 Aug 2025,105591.0,DM0122,SKU100152,0,1577.4,0.0,0.0,cash,WH105,N,
T1056063,20-07-2024 00:00:00,105212.0,DM0113,SKU100327,1,43.95,43.95,3.06,cash,WH109,N,OLD_PROMO
T1056064,30-11-2025 10:51:55,109594.0,DM0197,SKU100543,16,626.79,10028.64,2197.32,UPI,WH101,N,NEW10
T1056065,12/02/2024,117024.0,DM0155,SKU100079,6,326.13,1956.78,240.76,UPI,WH107,N,FEST20
T1056066,14/10/2025,100607.0,DM0161,SKU100041,2,1172.92,2345.84,673.95,card,WH106,N,
T1056067,2025-06-01,112997.0,DM0092,SKU100294,2,782.45,1564.9,268.58,credit,WH108,N,FEST20
T1056068,2024-11-11,113925.0,DM0081,SKU100144,2,124.46,248.92,35.06,UPI,WH101,N,SUMMER5
T1056069,17-08-2024 00:00:00,115225.0,DM0044,SKU100304,2,50.26,100.52,16.48,card,WH109,N,FEST20
T1056070,05-Apr-2024,115916.0,DM0034,SKU100431,2,352.92,705.84,170.05,UPI,WH109,N,FEST20
T1056071,20 May 2024,103579.0,DM0194,SKU100007,1,₹597,597.51,141.42,card,WH106,Y,OLD_PROMO
T1056072,2025/08/31,119778.0,DM0073,SKU100031,3,118.93,356.79,51.82,UPI,WH100,N,
T1056073,06/16/2024,112701.0,DM0013,SKU100075,1,432.73,432.73,8.26,credit,WH107,N,FEST20
T1056074,2025/03/30,115067.0,DM0135,SKU100036,2,175.04,350.08,77.07,credit,WH107,N,
T1056075,2025-08-19,108970.0,DM0088,SKU100278,1,516,516.69,90.21,UPI,WH107,N,FIRST50
T1056076,2025/03/26,112942.0,DM0071,SKU100476,0,₹56,0.0,0.0,credit,WH106,N,FIRST50
T1056077,2025/11/08,102637.0,DM0119,SKU100519,1,550,550.06,119.86,card,,N,FIRST50
T1056078,2025-11-28 00:00:00,103996.0,DM0185,SKU100245,2,1049.18,2098.36,430.3,UPI,WH103,N,FEST20
T1056079,03/12/2025,112453.0,DM0006,SKU100108,3,470.98,1412.94,5.98,card,WH109,N,FEST20
T1056080,15-Jul-2024,109494.0,DM0068,SKU100405,2,129.10,258.2,1.95,card,WH101,N,
T1056081,27/11/2024,111217.0,DM0048,SKU100164,1,296,296.02,44.63,credit,WH102,N,FIRST50
T1056082,07/04/2024,104327.0,DM0161,SKU100442,1,680.5,620.69,144.08,card,WH109,N,SUMMER5
T1056083,10/21/2024,102491.0,DM0132,SKU100347,1,33.25,33.25,4.86,cash,WH108,N,OLD_PROMO
T1056084,04-Jan-2024,105048.0,DM0132,SKU100192,2,"1,139",2279.48,131.26,cash,WH109,N,NEW10
T1056085,07/02/2024,119332.0,DM0179,SKU100392,1,633.51,633.51,108.98,card,WH106,N,SUMMER5
T1056086,2025-03-16 00:00:00,106748.0,DM0140,SKU100487,4,399,1596.84,221.23,UPI,WH109,N,NEW10
T1056087,07-Sep-2024,106855.0,DM0128,SKU100017,1,93.42,93.42,25.72,credit,WH104,N,SUMMER5
T1056088,22/09/2025,106748.0,DM0017,SKU100226,1,329.67,329.67,52.33,credit,WH109,N,SUMMER5
T1056089,04/02/2025,112991.0,DM0067,SKU100572,1,360.51,360.51,79.97,card,WH105,N,
T1056090,11 Jun 2025,112161.0,DM0057,SKU100167,1,101.08,101.08,21.73,credit,WH104,N,OLD_PROMO
T1056091,04 Jun 2024,102737.0,DM0179,SKU100163,1,629,629.0,105.48,credit,WH106,N,
T1056092,2024-01-16,113265.0,DM0120,SKU100079,2,285.77,571.54,77.03,cash,WH105,N,NEW10
T1056093,2025-06-16,118629.0,DM0171,SKU100186,2,775.44,1550.88,45.9,credit,WH106,N,FIRST50
T1056094,12/01/2025,113819.0,DM0043,SKU100188,3,645.31,1935.93,191.05,card,WH105,N,SUMMER5
T1056095,03/18/2025,110946.0,DM0197,SKU100453,2,560.23,1120.46,225.99,card,WH102,N,
T1056096,2024-02-13,104963.0,DM0182,SKU100061,1,48.03,48.03,4.83,credit,WH104,N,FIRST50
T1056097,06/21/2024,103895.0,DM0167,SKU100348,1,163.78,163.78,20.81,credit,WH100,Y,
T1056098,30-07-2025 00:00:00,115865.0,DM0199,SKU100113,4,731.69,2926.76,49.13,UPI,WH105,N,NEW10
T1056099,2024-06-10,114917.0,DM0199,SKU100357,1,402.35,402.35,101.01,UPI,WH106,N,SUMMER5
T1056100,2025-08-01,109195.0,DM0023,SKU100220,2,1325.29,2650.58,129.54,UPI,WH106,N,
T1056101,28 May 2025,113508.0,DM0024,SKU100098,1,229,229.51,13.46,card,WH102,N,
T1056102,07/18/2024,118457.0,DM0109,SKU100300,2,317.94,635.88,111.37,card,WH106,N,
T1056103,11 Jul 2025,110120.0,DM0152,SKU100278,1,519.51,519.51,73.97,cash,WH100,N,SUMMER5
T1056104,13-09-2024 00:00:00,116160.0,DM0188,SKU100469,1,303.30,303.3,11.61,card,WH101,N,FIRST50
