return_id,original_transaction_id,return_date,customer_id,product_sku,return_reason,refund_amount,refund_method,return_date_raw
R301413,T10001412,,119814.0,SKU100188,wrong item,19.48,card,2024-12-27
R301414,T1082742,,107791.0,SKU100078,other,67.79,card,2025/01/10
R301415,T1126471,,111174.0,SKU100242,quality,242.63,cash,04/26/2025
R301416,T1015026,,114993.0,SKU100045,wrong item,124.21,cash,16-Dec-2024
R301417,T1033375,2024-11-07,103550.0,SKU100106,quality,20.4,cash,07/11/2024
R301418,T1062501,,111746.0,SKU100267,quality,211.93,cash,10 Apr 2024
R301419,T1120723,,119235.0,SKU100035,wrong item,28.14,card,01-Oct-2025
R301420,T1006948,,110714.0,SKU100239,other,23.27,UPI,2024-09-27
R301421,T1030011,,107068.0,SKU100016,other,56.76,cash,31-01-2025 00:00:00
R301422,T1078673,,115941.0,SKU100422,wrong item,116.3,UPI,2024/12/02
R301423,T10001422,2025-02-03,118468.0,SKU100124,wrong item,72.7,cash,03/02/2025
R301424,T1085161,,115951.0,SKU100419,quality,181.25,card,2024/09/15
R301425,T1136145,2025-11-18,115921.0,SKU100224,damaged,169.19,UPI,18/11/2025
R301426,T1182699,,101038.0,SKU100289,quality,20.99,cash,2025/04/20
R301427,T1174043,,117768.0,SKU100426,wrong item,33.41,cash,2024/12/12
R301428,T1073852,,103230.0,SKU100514,quality,159.83,cash,2025/04/15
R301429,T1130792,,103580.0,SKU100581,quality,90.89,cash,2025/11/28
R301430,T1153859,2024-03-30,116482.0,SKU100543,wrong item,44.47,cash,30/03/2024
R301431,T10001430,,115868.0,SKU100550,damaged,199.49,cash,05-11-2025 00:00:00
R301432,T1157259,,108975.0,SKU100074,damaged,83.24,UPI,18-01-2024 02:51:06
R301433,T1058599,,110669.0,SKU100101,damaged,291.66,card,29-09-2025 00:00:00
R301434,T1131628,,106445.0,SKU100273,wrong item,55.29,UPI,09-09-2025 00:00:00
R301435,T1150188,,,SKU100379,other,155.71,card,08/17/2024
R301436,T1020101,2024-08-30,109455.0,SKU100445,other,153.53,cash,30/08/2024
R301437,T1104902,,111365.0,SKU100090,quality,220.07,cash,12-01-2025 00:00:00
R301438,T1079524,,112839.0,SKU100425,quality,200.7,UPI,2025/06/12
R301439,T10001438,,119700.0,SKU100153,damaged,218.97,cash,05-07-2025 05:55:48
R301440,T1147295,,119790.0,SKU100549,other,205.99,card,04-Jun-2024
R301441,T1133453,2025-10-19,111412.0,SKU100427,wrong item,151.6,card,19/10/2025
R301442,T1119905,,106285.0,SKU100335,other,204.28,card,2024-06-07
R301443,T10001442,,116079.0,SKU100441,damaged,62.1,cash,20 Dec 2024
R301444,T1035718,,119213.0,SKU100535,damaged,261.55,UPI,2025-07-09
R301445,T1096964,,101963.0,SKU100572,wrong item,25.71,card,03/30/2025
R301446,T1144800,,104391.0,SKU100006,damaged,3.57,UPI,19-01-2024 00:00:00
R301447,T1125658,,104853.0,SKU100365,wrong item,187.12,card,2025/07/04
R301448,T1016736,,101316.0,SKU100296,other,140.08,card,2025/05/02
R301449,T1085760,,103913.0,SKU100361,quality,189.3,cash,2025/09/22
R301450,T1179057,,111168.0,SKU100074,wrong item,170.19,UPI,10 May 2025
R301451,T1148175,,111442.0,SKU100183,wrong item,333.3,cash,03/19/2024
R301452,T10001451,,106235.0,SKU100022,damaged,5.19,UPI,04 Mar 2025
R301453,T1095596,,100309.0,SKU100383,quality,82.69,card,22 Sep 2025
R301454,T10001453,,116925.0,SKU100468,other,59.54,card,2024/03/21
R301455,T1101156,2025-04-12,119846.0,SKU100430,other,175.87,cash,12/04/2025
R301456,T1081248,,101976.0,SKU100481,damaged,256.04,UPI,13 Jun 2024
R301457,T1152507,,115715.0,SKU100402,damaged,95.38,card,05-Feb-2024
R301458,T1054712,2025-04-01,104274.0,SKU100323,other,50.8,cash,01/04/2025
R301459,T1119783,,103664.0,SKU100001,other,166.01,card,23 Nov 2025
R301460,T1149687,2025-09-25,107380.0,SKU100491,damaged,309.61,cash,25/09/2025
R301461,T1062612,2025-09-25,101449.0,SKU100210,quality,108.45,UPI,25/09/2025
R301462,T1076170,,113195.0,SKU100383,wrong item,45.07,UPI,28-Mar-2024
R301463,T1039843,,113431.0,SKU100464,quality,126.57,cash,2025/02/26
R301464,T1044390,,118188.0,SKU100193,quality,137.69,cash,12/28/2025
R301465,T1013198,2025-07-03,100720.0,SKU100262,damaged,219.05,cash,03/07/2025
R301466,T1106244,,111237.0,SKU100052,other,220.65,UPI,27-Aug-2025
R301467,T1008751,2025-09-08,110984.0,SKU100270,other,228.26,card,08/09/2025
R301468,T1001160,,104609.0,SKU100247,damaged,264.94,cash,2025-06-02
R301469,T1057329,,113961.0,SKU100197,damaged,0.56,card,11-05-2024 10:35:37
R301470,T1105735,2024-03-25,112293.0,SKU100241,wrong item,164.92,cash,25/03/2024
R301471,T1149552,,106172.0,SKU100271,other,175.38,UPI,2025/10/05
R301472,T1130817,,116415.0,SKU100192,other,18.25,card,2025-06-25
R301473,T1076032,,100644.0,SKU100157,damaged,93.19,cash,12/13/2025
R301474,T1111853,,107166.0,SKU100553,wrong item,152.34,card,2024-10-31
R301475,T1141141,,114408.0,SKU100531,wrong item,245.89,cash,2024-10-19
R301476,T1142569,2024-04-09,,SKU100490,quality,117.79,card,09/04/2024
R301477,T1035705,,114642.0,SKU100001,quality,44.57,card,2024/05/29
R301478,T1197829,,116176.0,SKU100463,quality,281.96,card,05-Aug-2024
R301479,T1019128,2025-09-30,118101.0,SKU100337,quality,37.11,card,30/09/2025
R301480,T1100015,,117968.0,SKU100383,wrong item,80.62,cash,2024/03/07
R301481,T1180585,2025-01-08,107541.0,SKU100500,damaged,189.67,card,08/01/2025
R301482,T1063995,,111876.0,SKU100100,other,52.47,cash,01 Jul 2024
R301483,T1031329,2024-09-29,114882.0,SKU100428,wrong item,17.15,cash,29/09/2024
R301484,T1016555,,108944.0,SKU100088,quality,103.31,cash,05/31/2024
R301485,T1106468,,108634.0,SKU100086,wrong item,118.25,UPI,2024/08/13
R301486,T1045844,,113363.0,SKU100420,other,84.3,card,25-Dec-2024
R301487,T1120178,2024-12-12,103088.0,SKU100362,other,128.12,UPI,12/12/2024
R301488,T10001487,,113761.0,SKU100226,other,340.66,cash,2025/05/08
R301489,T1094268,,115373.0,SKU100019,other,84.99,card,2024-12-25
R301490,T1107176,2025-12-03,111955.0,SKU100190,other,140.67,UPI,03/12/2025
R301491,T1069438,,109499.0,SKU100253,wrong item,163.34,cash,08 Feb 2025
R301492,T1005565,,113883.0,SKU100477,quality,326.91,UPI,05-10-2025 00:00:00
R301493,T1030716,2025-12-28,102638.0,SKU100565,wrong item,223.3,UPI,28/12/2025
R301494,T1060241,,103489.0,SKU100148,other,246.56,card,30-Jul-2024
R301495,T1080344,2025-01-09,100473.0,SKU100057,other,20.57,UPI,09/01/2025
R301496,T1134914,2024-06-16,100341.0,SKU100580,quality,228.59,cash,16/06/2024
R301497,T1115797,,100370.0,SKU100540,wrong item,79.91,cash,19-04-2025 00:00:00
R301498,T1026725,,114652.0,SKU100083,other,167.25,cash,08-Nov-2025
R301499,T1141244,2025-08-02,108468.0,SKU100339,damaged,298.04,cash,02/08/2025
R301500,T1163794,,103932.0,SKU100074,damaged,44.0,card,18-Jun-2025
R301501,T1058681,,108800.0,SKU100326,damaged,256.3,UPI,2024/09/25
R301502,T1101199,,119771.0,SKU100393,quality,146.09,UPI,2025/03/02
R301503,T1172135,,112907.0,SKU100488,wrong item,24.12,UPI,2025-03-18
R301504,T1116859,2024-12-01,108176.0,SKU100151,damaged,303.29,cash,01/12/2024
R301505,T1086598,,116425.0,SKU100437,other,100.26,UPI,2024-05-28
R301506,T1176979,2024-07-27,108069.0,SKU100210,other,244.28,card,27/07/2024
R301507,T1054814,2024-06-27,113025.0,SKU100188,damaged,39.48,card,27/06/2024
R301508,T10001507,,115296.0,SKU100491,wrong item,271.01,cash,02/24/2025
R301509,T1105023,2025-02-21,114621.0,SKU100074,wrong item,84.04,card,21/02/2025
R301510,T1058963,2025-03-07,108917.0,SKU100399,damaged,11.85,UPI,07/03/2025
R301511,T1153534,2025-03-26,103507.0,SKU100166,damaged,65.44,UPI,26/03/2025
R301512,T1077038,,116292.0,SKU100478,other,195.82,UPI,2024-07-01
R301513,T1018941,,119566.0,SKU100566,wrong item,103.43,UPI,16-10-2024 00:00:00
R301514,T1147416,,106758.0,SKU100360,quality,206.89,UPI,2024/03/28
R301515,T1022183,,100820.0,SKU100415,damaged,237.71,UPI,2024/09/07
R301516,T1000417,,101606.0,SKU100279,wrong item,121.98,card,11-07-2025 00:00:00
R301517,T1024804,,106397.0,SKU100517,wrong item,105.38,card,18-05-2025 00:00:00
R301518,T1068081,,100948.0,SKU100080,wrong item,274.15,cash,14-Oct-2024
R301519,T1034083,,106202.0,SKU100119,damaged,234.8,cash,19 Sep 2024
R301520,T1077617,2024-08-15,109207.0,SKU100141,other,253.51,cash,15/08/2024
R301521,T1177312,2024-10-23,106688.0,SKU100314,quality,281.19,cash,23/10/2024
R301522,T1071884,,111524.0,SKU100442,other,142.06,card,17 Dec 2024
R301523,T1177282,,106093.0,SKU100572,other,200.16,cash,06/13/2024
R301524,T1162238,,117851.0,SKU100265,quality,0.26,cash,02-Dec-2024
R301525,T1107753,,103095.0,SKU100595,quality,172.75,UPI,2024/08/23
R301526,T1078683,,102502.0,SKU100342,quality,129.3,UPI,2025/01/13
R301527,T1185493,,114539.0,SKU100388,wrong item,187.91,cash,2025/09/12
R301528,T1115143,,106967.0,SKU100519,other,138.55,UPI,05/21/2025
R301529,T1124898,,112208.0,SKU100272,damaged,200.6,card,03-Aug-2025
R301530,T1064270,,105142.0,SKU100582,quality,188.38,card,24-Oct-2025
R301531,T10001530,,,SKU100391,quality,109.29,UPI,01 Sep 2025
R301532,T1171737,2024-03-08,100814.0,SKU100466,quality,397.47,UPI,08/03/2024
R301533,T1137687,2025-11-14,101246.0,SKU100112,quality,138.68,card,14/11/2025
R301534,T1133862,,100794.0,SKU100225,other,104.01,cash,20-10-2024 00:00:00
R301535,T1139059,,104549.0,SKU100004,quality,363.55,cash,18-Sep-2024
R301536,T1049354,,112153.0,SKU100033,other,123.23,UPI,17-11-2025 00:00:00
R301537,T1143762,,103527.0,SKU100403,damaged,209.14,cash,20 Feb 2025
R301538,T1037080,,105507.0,SKU100464,wrong item,161.66,card,13-Jun-2024
R301539,T1044255,,118016.0,SKU100290,other,325.84,cash,08 Jul 2025
R301540,T1125761,,116120.0,SKU100053,other,51.76,cash,2025-04-14
R301541,T1096027,,,SKU100450,wrong item,82.68,card,20 Jun 2024
R301542,T1143533,,117958.0,SKU100366,other,185.81,UPI,2024-04-07
R301543,T1118979,,105040.0,SKU100214,wrong item,126.49,UPI,26-Aug-2025
R301544,T1040717,,103889.0,SKU100559,other,249.59,UPI,15-Dec-2024
R301545,T1011028,,113860.0,SKU100122,wrong item,110.58,cash,12/29/2025
R301546,T1199036,,109316.0,SKU100487,wrong item,264.7,UPI,08/13/2025
R301547,T1072809,,119039.0,SKU100219,damaged,136.49,cash,2025-09-02
R301548,T1070818,2024-03-12,101171.0,SKU100534,other,339.47,UPI,12/03/2024
R301549,T10001548,,103754.0,SKU100390,other,101.52,card,2025/02/27
R301550,T1199979,,107697.0,SKU100192,damaged,306.21,cash,08-Jul-2024
R301551,T1190727,,107527.0,SKU100130,wrong item,36.86,UPI,2025-05-15
R301552,T1180728,,104269.0,SKU100367,damaged,148.69,card,19-11-2024 00:00:00
R301553,T1068568,,105420.0,SKU100411,damaged,198.24,cash,01-05-2024 00:00:00
R301554,T1074688,,110879.0,SKU100291,other,193.05,cash,2024-11-25
R301555,T1038303,,114172.0,SKU100255,wrong item,86.81,cash,16-10-2024 00:00:00
R301556,T1147936,,109203.0,SKU100082,wrong item,5.99,UPI,13-Sep-2024
R301557,T1068948,2025-11-08,117800.0,SKU100297,damaged,244.46,UPI,08/11/2025
R301558,T10001557,,104914.0,SKU100413,quality,164.61,card,12-04-2024 00:00:00
R301559,T1104122,,113606.0,SKU100213,quality,116.56,cash,25 May 2024
R301560,T1126479,,105230.0,SKU100405,quality,107.55,UPI,09/19/2025
R301561,T1162079,,110650.0,SKU100280,wrong item,46.52,card,13-Apr-2024
R301562,T1104505,,103139.0,SKU100017,other,102.97,UPI,05 Apr 2024
R301563,T1170145,,116447.0,SKU100259,damaged,176.35,cash,31 Mar 2024
R301564,T1080481,2024-08-10,110970.0,SKU100101,quality,97.0,UPI,10/08/2024
R301565,T1097122,,114300.0,SKU100004,quality,311.79,cash,2025/10/09
R301566,T10001565,,100786.0,SKU100550,damaged,192.12,card,08/20/2025
R301567,T1034818,,,SKU100154,quality,72.67,UPI,05 Jul 2024
R301568,T1119491,,110011.0,SKU100406,wrong item,178.96,cash,25 Sep 2024
R301569,T1029298,2024-02-02,107689.0,SKU100389,damaged,187.49,UPI,02/02/2024
R301570,T1072012,,109939.0,SKU100167,wrong item,240.39,card,01-Feb-2024
R301571,T1072795,,118215.0,SKU100186,other,149.41,cash,2025/12/06
R301572,T1022075,,106388.0,SKU100210,other,1.98,UPI,29 Jul 2025
R301573,T1093565,,112295.0,SKU100597,damaged,1.06,card,17-05-2025 00:00:00
R301574,T1038758,2024-07-01,118879.0,SKU100524,damaged,195.75,UPI,01/07/2024
R301575,T1130812,,111969.0,SKU100373,quality,146.45,cash,20-07-2025 00:00:00
R301576,T1128971,2025-12-20,108733.0,SKU100167,quality,166.06,cash,20/12/2025
R301577,T1080235,,113482.0,SKU100491,damaged,2.67,card,2024/12/16
R301578,T1098694,,118760.0,SKU100064,damaged,132.86,cash,04-Jul-2025
R301579,T1046533,,102894.0,SKU100551,other,48.13,cash,2025-10-29
R301580,T1010669,2024-05-18,100144.0,SKU100423,other,313.47,card,18/05/2024
R301581,T1046300,,108204.0,SKU100124,wrong item,22.25,card,2025-04-27
R301582,T1134760,,119148.0,SKU100366,wrong item,77.03,card,2024/02/01
R301583,T1195565,,108725.0,SKU100167,wrong item,166.23,UPI,12/16/2025
R301584,T1157159,2024-07-24,106867.0,SKU100234,other,304.65,card,24/07/2024
R301585,T1002661,2025-11-08,117435.0,SKU100321,other,157.47,card,08/11/2025
R301586,T1063683,,100161.0,SKU100371,other,111.38,cash,12-11-2024 00:00:00
R301587,T1018013,2024-06-04,114522.0,SKU100512,other,32.73,UPI,04/06/2024
R301588,T1130949,,113871.0,SKU100426,wrong item,418.66,UPI,2025-02-17
R301589,T1126398,,115664.0,SKU100400,other,14.78,cash,07 Feb 2025
R301590,T1154191,2024-05-14,109162.0,SKU100067,damaged,339.85,UPI,14/05/2024
R301591,T1166283,,100309.0,SKU100401,quality,262.8,cash,2024/04/24
R301592,T1062487,,110402.0,SKU100114,damaged,128.97,cash,27 Aug 2025
R301593,T1043860,2024-01-25,105686.0,SKU100487,damaged,340.57,UPI,25/01/2024
R301594,T1018543,,112835.0,SKU100264,wrong item,188.11,UPI,12/28/2025
R301595,T1182960,,113628.0,SKU100126,wrong item,139.57,card,2025-03-17
R301596,T1131626,,116683.0,SKU100114,wrong item,17.59,card,29-Jul-2025
R301597,T1095559,,106789.0,SKU100010,damaged,120.48,cash,2024/12/06
R301598,T1000474,,110113.0,SKU100354,other,205.78,cash,05 Mar 2025
R301599,T1014793,,108933.0,SKU100473,other,14.0,cash,08-Nov-2024
R301600,T1192651,,111511.0,SKU100533,wrong item,80.16,UPI,12-09-2024 00:00:00
R301601,T10001600,,103004.0,SKU100160,other,216.92,cash,21-Sep-2025
R301602,T1001664,,106063.0,SKU100077,wrong item,15.54,card,02/19/2024
R301603,T1146089,,115337.0,SKU100385,damaged,237.88,cash,2024-10-13
R301604,T1015462,2024-12-12,104876.0,SKU100475,damaged,332.15,cash,12/12/2024
R301605,T1107913,,114581.0,SKU100317,wrong item,206.7,card,30-Sep-2025
R301606,T1122973,,100237.0,SKU100397,wrong item,91.09,card,2025-01-10
R301607,T1089022,2024-07-13,108898.0,SKU100436,other,111.04,cash,13/07/2024
R301608,T1010894,,114330.0,SKU100421,other,178.15,UPI,2025-03-27
R301609,T1013147,,103864.0,SKU100198,other,126.83,UPI,02-07-2024 00:00:00
R301610,T1148453,2025-02-21,118093.0,SKU100093,quality,67.32,cash,21/02/2025
R301611,T1161458,,113748.0,SKU100104,wrong item,375.59,UPI,09/17/2025
R301612,T1142049,,105480.0,SKU100333,wrong item,106.52,cash,08 Dec 2025
R301613,T1121948,,105529.0,SKU100553,wrong item,176.31,UPI,2025/05/20
R301614,T1158043,2024-12-16,117379.0,SKU100000,quality,202.99,cash,16/12/2024
R301615,T1110174,,108743.0,SKU100268,damaged,83.93,UPI,2024/09/27
R301616,T1103527,2024-03-07,110565.0,SKU100004,wrong item,2.15,UPI,07/03/2024
R301617,T1162408,,104509.0,SKU100162,quality,212.92,cash,19-12-2025 00:00:00
R301618,T10001617,,119500.0,SKU100107,other,175.81,UPI,2025/08/27
R301619,T1106863,,117925.0,SKU100576,quality,163.96,UPI,2024/11/16
R301620,T1011992,,118276.0,SKU100428,quality,105.34,cash,14 Feb 2025
R301621,T1189627,,113457.0,SKU100433,wrong item,141.67,cash,07/14/2024
R301622,T1054820,,118982.0,SKU100499,wrong item,64.38,card,31-10-2025 08:26:17
R301623,T1180456,,117572.0,SKU100524,wrong item,124.12,cash,07 Oct 2024
R301624,T1171569,,118376.0,SKU100149,quality,355.76,card,09/24/2024
R301625,T1171495,,113578.0,SKU100120,damaged,227.08,card,15-03-2024 00:00:00
R301626,T1140828,2025-04-03,110451.0,SKU100179,wrong item,240.24,cash,03/04/2025
R301627,T1054215,,102857.0,SKU100555,wrong item,98.23,UPI,14 May 2025
R301628,T1133709,,113776.0,SKU100295,wrong item,312.83,UPI,06/29/2025
R301629,T1024448,,,SKU100300,wrong item,48.43,card,18 Nov 2025
R301630,T1040615,,114227.0,SKU100257,damaged,86.93,card,2024-02-17
R301631,T10001630,,101001.0,SKU100160,wrong item,251.92,UPI,25-09-2024 14:44:06
R301632,T1140391,2024-06-15,118356.0,SKU100501,damaged,28.43,UPI,15/06/2024
R301633,T1075973,,107187.0,SKU100561,wrong item,145.68,card,25 May 2024
R301634,T1185044,,101979.0,SKU100088,wrong item,235.54,cash,2025-09-15
R301635,T1178168,,110301.0,SKU100322,damaged,39.38,cash,01/18/2024
R301636,T1001755,,110909.0,SKU100536,other,113.73,cash,27 May 2025
R301637,T1053840,,101636.0,SKU100379,wrong item,95.08,card,05/23/2024
R301638,T1169215,,115264.0,SKU100087,damaged,174.78,cash,2024/11/03
R301639,T1094966,,113796.0,SKU100089,quality,93.05,card,02-Apr-2025
R301640,T1085773,,101447.0,SKU100435,quality,90.46,card,2024-05-05
R301641,T1139193,,115412.0,SKU100509,wrong item,184.9,card,07-Jul-2025
R301642,T1094170,2025-10-26,107631.0,SKU100182,quality,150.6,cash,26/10/2025
R301643,T1088693,,118714.0,SKU100227,other,50.83,UPI,16-Jul-2025
R301644,T1034182,,103234.0,SKU100025,wrong item,260.75,cash,2025-03-06
R301645,T10001644,,113053.0,SKU100312,wrong item,251.66,cash,12/31/2024
R301646,T1174468,,111988.0,SKU100439,other,75.26,cash,14 Feb 2025
R301647,T1021365,,110873.0,SKU100341,other,472.16,card,2025-02-13
R301648,T1050788,,119685.0,SKU100374,quality,154.28,card,2024/05/11
R301649,T1163788,,112082.0,SKU100142,other,343.93,card,04-01-2024 16:45:23
R301650,T1107504,,105998.0,SKU100200,quality,226.74,cash,2024/06/28
R301651,T1113086,,111566.0,SKU100105,other,40.09,card,08-01-2025 00:00:00
R301652,T1117803,,107910.0,SKU100549,damaged,215.14,cash,11 Feb 2024
R301653,T1086423,2025-06-22,110050.0,SKU100045,quality,234.47,card,22/06/2025
R301654,T1024656,,113657.0,SKU100226,wrong item,58.47,card,2025-08-02
R301655,T1017982,,102165.0,SKU100067,other,232.37,UPI,2024/04/27
R301656,T1031839,,108782.0,SKU100052,other,74.17,cash,23-11-2025 00:00:00
R301657,T1151271,,105574.0,SKU100020,quality,114.24,card,06-06-2025 00:00:00
R301658,T1004050,,104142.0,SKU100115,wrong item,42.81,card,2025-08-04
R301659,T1007264,,105480.0,SKU100542,damaged,281.57,card,2024-05-16
R301660,T1017803,,114351.0,SKU100539,wrong item,292.81,cash,30 Apr 2025
R301661,T1178721,,108963.0,SKU100214,damaged,121.12,cash,09-Oct-2024
R301662,T1188769,,119287.0,SKU100569,quality,101.15,cash,2024-11-22
R301663,T1196378,2024-06-06,112156.0,SKU100055,damaged,235.46,UPI,06/06/2024
R301664,T1126915,2025-10-07,119607.0,SKU100258,other,210.32,cash,07/10/2025
R301665,T1014939,,115831.0,SKU100268,other,0.42,cash,2024-07-16
R301666,T1017776,2024-08-26,118542.0,SKU100336,other,106.56,cash,26/08/2024
R301667,T1132165,,113814.0,SKU100168,other,144.65,UPI,06/21/2025
R301668,T1052783,,108189.0,SKU100107,quality,261.57,card,29 Nov 2024
R301669,T1173518,,104691.0,SKU100564,wrong item,89.75,card,07/15/2025
R301670,T1190799,,104686.0,SKU100426,quality,104.85,card,2025-03-04
R301671,T1091011,2025-04-01,105121.0,SKU100195,wrong item,60.51,UPI,01/04/2025
R301672,T10001671,,111685.0,SKU100137,wrong item,321.25,card,03-09-2025 00:00:00
R301673,T1148238,,105329.0,SKU100512,damaged,233.15,UPI,2025/03/15
R301674,T1141790,,101898.0,SKU100204,damaged,208.8,cash,2025-03-08
R301675,T1145989,,103267.0,SKU100360,other,187.29,cash,2025-01-02
R301676,T1042995,,109817.0,SKU100557,damaged,196.24,UPI,2024/05/21
R301677,T1016291,,118223.0,SKU100598,wrong item,58.1,UPI,2025/12/07
R301678,T1184291,,106446.0,SKU100427,quality,283.58,card,06-Sep-2025
R301679,T1073460,,,SKU100431,damaged,203.78,UPI,2024-02-17
R301680,T1103345,,114387.0,SKU100197,wrong item,217.7,card,11 Apr 2025
R301681,T1080796,,112624.0,SKU100468,other,203.48,cash,2024-09-05
R301682,T1135436,,114907.0,SKU100552,other,182.58,card,09-11-2024 00:00:00
R301683,T1089067,,100193.0,SKU100096,other,239.73,card,03/15/2024
R301684,T1175361,,114983.0,SKU100028,other,217.55,cash,2024-04-08
R301685,T1187531,,115378.0,SKU100116,wrong item,266.08,cash,2025-07-27
R301686,T1166602,,107946.0,SKU100166,damaged,176.0,cash,2024-10-29
R301687,T1176291,,102188.0,SKU100185,other,425.11,card,12/17/2025
R301688,T1093004,,106524.0,SKU100545,other,186.41,UPI,2025-06-04
R301689,T1125415,,101869.0,SKU100417,quality,201.31,UPI,30-May-2024
R301690,T1035452,,111917.0,SKU100313,wrong item,202.61,card,26-06-2024 00:00:00
R301691,T1001746,,117591.0,SKU100197,wrong item,49.17,card,15-07-2024 00:00:00
R301692,T1090388,,114353.0,SKU100008,wrong item,25.57,cash,2024-09-04
R301693,T1076333,,116809.0,SKU100181,quality,232.66,card,2025/02/25
R301694,T1029924,,107350.0,SKU100158,wrong item,96.93,cash,2025-08-25
R301695,T1161640,,102994.0,SKU100463,quality,317.86,cash,07/14/2025
R301696,T1009743,,108123.0,SKU100018,other,21.87,UPI,2024-08-31
R301697,T1181171,,118258.0,SKU100213,wrong item,241.94,UPI,2024-04-16
R301698,T1159206,2024-11-25,102357.0,SKU100372,other,217.77,card,25/11/2024
R301699,T10001698,,119713.0,SKU100403,quality,88.87,card,10-06-2024 00:00:00
R301700,T1064068,,107693.0,SKU100532,wrong item,92.05,UPI,01 Nov 2025
R301701,T1199005,,113380.0,SKU100169,other,177.35,cash,2024/08/15
R301702,T1140494,,114452.0,SKU100588,wrong item,293.69,card,2024-08-17
R301703,T1013923,,112314.0,SKU100275,damaged,51.04,UPI,20-02-2025 00:00:00
R301704,T1125866,2024-09-14,108311.0,SKU100071,quality,166.71,card,14/09/2024
R301705,T1195969,,107334.0,SKU100266,damaged,69.06,cash,14 Jun 2025
R301706,T1171102,,101784.0,SKU100253,damaged,98.82,cash,2024-01-20
R301707,T1077895,,103036.0,SKU100390,other,225.49,card,03-02-2025 00:00:00
